[2026-07-19 21:57:05] [lime.py:203] [INFO] -> 

================================================================================
[2026-07-19 21:57:05] [lime.py:204] [INFO] -> === NUEVA ITERACIÓN LIME ===
[2026-07-19 21:57:05] [lime.py:205] [INFO] -> Fecha de Ejecución: 2026-07-19 21:57:05
[2026-07-19 21:57:05] [lime.py:206] [INFO] -> Modelo: XGB | Dataset Tag: full
[2026-07-19 21:57:05] [lime.py:207] [INFO] -> Parámetros: surrogate='ridge', seed=161803, n_samples=1000, kernel_width=None
[2026-07-19 21:57:06] [lime.py:247] [INFO] -> [LIME] Vecino 42/1409 procesado: distance=0.2439, spearman_rho=0.8052, lipschitz=0.3994, fidelity=0.8691.
[2026-07-19 21:57:06] [lime.py:247] [INFO] -> [LIME] Vecino 43/1409 procesado: distance=0.3258, spearman_rho=0.8195, lipschitz=0.2771, fidelity=0.8662.
[2026-07-19 21:57:06] [lime.py:247] [INFO] -> [LIME] Vecino 44/1409 procesado: distance=0.3275, spearman_rho=0.7519, lipschitz=0.3787, fidelity=0.8526.
[2026-07-19 21:57:06] [lime.py:247] [INFO] -> [LIME] Vecino 45/1409 procesado: distance=0.2855, spearman_rho=0.8675, lipschitz=0.2320, fidelity=0.8337.
[2026-07-19 21:57:06] [lime.py:247] [INFO] -> [LIME] Vecino 46/1409 procesado: distance=0.3082, spearman_rho=0.8636, lipschitz=0.2212, fidelity=0.8330.
[2026-07-19 21:57:06] [lime.py:247] [INFO] -> [LIME] Vecino 47/1409 procesado: distance=0.2876, spearman_rho=0.7662, lipschitz=0.4064, fidelity=0.9237.
[2026-07-19 21:57:06] [lime.py:247] [INFO] -> [LIME] Vecino 48/1409 procesado: distance=0.3454, spearman_rho=0.8870, lipschitz=0.1635, fidelity=0.8445.
[2026-07-19 21:57:06] [lime.py:247] [INFO] -> [LIME] Vecino 49/1409 procesado: distance=0.2839, spearman_rho=0.9571, lipschitz=0.0755, fidelity=0.8439.
[2026-07-19 21:57:06] [lime.py:247] [INFO] -> [LIME] Vecino 50/1409 procesado: distance=0.2549, spearman_rho=0.8234, lipschitz=0.3465, fidelity=0.8498.
[2026-07-19 21:57:06] [lime.py:247] [INFO] -> [LIME] Vecino 51/1409 procesado: distance=0.2998, spearman_rho=0.9351, lipschitz=0.1083, fidelity=0.8607.
[2026-07-19 21:57:06] [lime.py:247] [INFO] -> [LIME] Vecino 52/1409 procesado: distance=0.3234, spearman_rho=0.7805, lipschitz=0.3393, fidelity=0.8513.
[2026-07-19 21:57:06] [lime.py:247] [INFO] -> [LIME] Vecino 53/1409 procesado: distance=0.1492, spearman_rho=0.9403, lipschitz=0.2002, fidelity=0.8396.
[2026-07-19 21:57:06] [lime.py:247] [INFO] -> [LIME] Vecino 54/1409 procesado: distance=0.2332, spearman_rho=0.9429, lipschitz=0.1225, fidelity=0.8698.
[2026-07-19 21:57:06] [lime.py:247] [INFO] -> [LIME] Vecino 55/1409 procesado: distance=0.3247, spearman_rho=0.8494, lipschitz=0.2320, fidelity=0.8696.
[2026-07-19 21:57:06] [lime.py:247] [INFO] -> [LIME] Vecino 56/1409 procesado: distance=0.2438, spearman_rho=0.8883, lipschitz=0.2290, fidelity=0.8621.
[2026-07-19 21:57:06] [lime.py:247] [INFO] -> [LIME] Vecino 57/1409 procesado: distance=0.2867, spearman_rho=0.9468, lipschitz=0.0929, fidelity=0.8395.
[2026-07-19 21:57:06] [lime.py:247] [INFO] -> [LIME] Vecino 58/1409 procesado: distance=0.2234, spearman_rho=0.8961, lipschitz=0.2325, fidelity=0.8562.
[2026-07-19 21:57:06] [lime.py:247] [INFO] -> [LIME] Vecino 59/1409 procesado: distance=0.3352, spearman_rho=0.7948, lipschitz=0.3061, fidelity=0.8507.
[2026-07-19 21:57:06] [lime.py:247] [INFO] -> [LIME] Vecino 60/1409 procesado: distance=0.2515, spearman_rho=0.9195, lipschitz=0.1601, fidelity=0.8797.
[2026-07-19 21:57:06] [lime.py:247] [INFO] -> [LIME] Vecino 61/1409 procesado: distance=0.2307, spearman_rho=0.9701, lipschitz=0.0647, fidelity=0.8467.
[2026-07-19 21:57:06] [lime.py:247] [INFO] -> [LIME] Vecino 62/1409 procesado: distance=0.1960, spearman_rho=0.9636, lipschitz=0.0928, fidelity=0.8515.
[2026-07-19 21:57:06] [lime.py:247] [INFO] -> [LIME] Vecino 63/1409 procesado: distance=0.3441, spearman_rho=0.8675, lipschitz=0.1925, fidelity=0.8620.
[2026-07-19 21:57:06] [lime.py:247] [INFO] -> [LIME] Vecino 64/1409 procesado: distance=0.3212, spearman_rho=0.9065, lipschitz=0.1456, fidelity=0.8657.
[2026-07-19 21:57:06] [lime.py:247] [INFO] -> [LIME] Vecino 65/1409 procesado: distance=0.2498, spearman_rho=0.8169, lipschitz=0.3665, fidelity=0.8745.
[2026-07-19 21:57:06] [lime.py:247] [INFO] -> [LIME] Vecino 66/1409 procesado: distance=0.2461, spearman_rho=0.8636, lipschitz=0.2771, fidelity=0.8685.
[2026-07-19 21:57:06] [lime.py:247] [INFO] -> [LIME] Vecino 67/1409 procesado: distance=0.3318, spearman_rho=0.8805, lipschitz=0.1801, fidelity=0.8569.
[2026-07-19 21:57:06] [lime.py:247] [INFO] -> [LIME] Vecino 68/1409 procesado: distance=0.1456, spearman_rho=0.9377, lipschitz=0.2141, fidelity=0.8594.
[2026-07-19 21:57:06] [lime.py:247] [INFO] -> [LIME] Vecino 69/1409 procesado: distance=0.3114, spearman_rho=0.8623, lipschitz=0.2210, fidelity=0.8502.
[2026-07-19 21:57:06] [lime.py:247] [INFO] -> [LIME] Vecino 70/1409 procesado: distance=0.2349, spearman_rho=0.8870, lipschitz=0.2405, fidelity=0.8590.
[2026-07-19 21:57:06] [lime.py:247] [INFO] -> [LIME] Vecino 71/1409 procesado: distance=0.2706, spearman_rho=0.9338, lipschitz=0.1224, fidelity=0.8680.
[2026-07-19 21:57:06] [lime.py:247] [INFO] -> [LIME] Vecino 72/1409 procesado: distance=0.1974, spearman_rho=0.9532, lipschitz=0.1185, fidelity=0.8716.
[2026-07-19 21:57:06] [lime.py:247] [INFO] -> [LIME] Vecino 73/1409 procesado: distance=0.3236, spearman_rho=0.8870, lipschitz=0.1746, fidelity=0.8526.
[2026-07-19 21:57:06] [lime.py:247] [INFO] -> [LIME] Vecino 74/1409 procesado: distance=0.2715, spearman_rho=0.9597, lipschitz=0.0741, fidelity=0.8681.
[2026-07-19 21:57:06] [lime.py:247] [INFO] -> [LIME] Vecino 75/1409 procesado: distance=0.2567, spearman_rho=0.9377, lipschitz=0.1214, fidelity=0.8808.
[2026-07-19 21:57:06] [lime.py:247] [INFO] -> [LIME] Vecino 76/1409 procesado: distance=0.2635, spearman_rho=0.9610, lipschitz=0.0739, fidelity=0.8740.
[2026-07-19 21:57:06] [lime.py:247] [INFO] -> [LIME] Vecino 77/1409 procesado: distance=0.2126, spearman_rho=0.8545, lipschitz=0.3421, fidelity=0.8609.
[2026-07-19 21:57:06] [lime.py:247] [INFO] -> [LIME] Vecino 78/1409 procesado: distance=0.1797, spearman_rho=0.9558, lipschitz=0.1229, fidelity=0.8681.
[2026-07-19 21:57:06] [lime.py:247] [INFO] -> [LIME] Vecino 79/1409 procesado: distance=0.2272, spearman_rho=0.9390, lipschitz=0.1343, fidelity=0.8736.
[2026-07-19 21:57:06] [lime.py:247] [INFO] -> [LIME] Vecino 80/1409 procesado: distance=0.2175, spearman_rho=0.9078, lipschitz=0.2119, fidelity=0.8447.
