[2026-07-12 19:37:58] [Ensayo] A new study created in memory with name: xgb_optimization
[2026-07-12 19:45:55] [Ensayo] Trial 53 finished with value: 0.43559000733310355 and parameters: {'n_estimators': 850, 'max_depth': 7, 'learning_rate': 0.022033245486693567, 'gamma': 0.235716842839311, 'reg_lambda': 0.001045721615569039, 'reg_alpha': 4.401211221452147, 'subsample': 0.7547447836802058, 'colsample_bytree': 0.7995434648805714, 'min_child_weight': 23.641078343916256, 'max_delta_step': 0.45741510731933793, 'max_bin': 32}. Best is trial 43 with value: 0.43618101551325716.
[2026-07-12 19:46:06] [Ensayo] Trial 54 finished with value: 0.4358395851595138 and parameters: {'n_estimators': 950, 'max_depth': 8, 'learning_rate': 0.03264380187758286, 'gamma': 0.38364366636129843, 'reg_lambda': 0.0031324153084920326, 'reg_alpha': 2.0602426724426612, 'subsample': 0.759056507178472, 'colsample_bytree': 0.7495106826944953, 'min_child_weight': 22.220319612169646, 'max_delta_step': 0.561978828082446, 'max_bin': 32}. Best is trial 43 with value: 0.43618101551325716.
[2026-07-12 19:46:17] [Ensayo] Trial 55 finished with value: 0.4340485931507564 and parameters: {'n_estimators': 1000, 'max_depth': 8, 'learning_rate': 0.034833496552136155, 'gamma': 0.42230066599163446, 'reg_lambda': 0.002743719715838016, 'reg_alpha': 9.010728776161642, 'subsample': 0.7246124896713767, 'colsample_bytree': 0.7465610199444637, 'min_child_weight': 18.031596466961762, 'max_delta_step': 0.6195208152794938, 'max_bin': 32}. Best is trial 43 with value: 0.43618101551325716.
[2026-07-12 19:46:27] [Ensayo] Trial 56 finished with value: 0.43423381237623904 and parameters: {'n_estimators': 950, 'max_depth': 8, 'learning_rate': 0.02850669781341364, 'gamma': 1.085672021774892, 'reg_lambda': 0.004385416559399017, 'reg_alpha': 2.6979493462208435, 'subsample': 0.7862714269311266, 'colsample_bytree': 0.6901152432254, 'min_child_weight': 23.733040885679596, 'max_delta_step': 1.6315528632926628, 'max_bin': 128}. Best is trial 43 with value: 0.43618101551325716.
[2026-07-12 19:46:39] [Ensayo] Trial 57 finished with value: 0.43414906822342997 and parameters: {'n_estimators': 900, 'max_depth': 8, 'learning_rate': 0.020101753540968555, 'gamma': 0.8423858649337153, 'reg_lambda': 6.379257187267647, 'reg_alpha': 1.3846241402453874, 'subsample': 0.7408930041573557, 'colsample_bytree': 0.7209601991775656, 'min_child_weight': 35.86289174617242, 'max_delta_step': 0.4488925306653176, 'max_bin': 32}. Best is trial 43 with value: 0.43618101551325716.
[2026-07-12 19:46:45] [Ensayo] Trial 58 finished with value: 0.1393326763339434 and parameters: {'n_estimators': 950, 'max_depth': 7, 'learning_rate': 0.03234905779847959, 'gamma': 0.21999312444618802, 'reg_lambda': 0.002579129308008147, 'reg_alpha': 4.025244887774231, 'subsample': 0.7615000201714184, 'colsample_bytree': 0.6365868544409143, 'min_child_weight': 19.15315710415803, 'max_delta_step': 0.0015384597214673779, 'max_bin': 32}. Best is trial 43 with value: 0.43618101551325716.
[2026-07-12 19:46:58] [Ensayo] Trial 59 finished with value: 0.4357185589316123 and parameters: {'n_estimators': 1000, 'max_depth': 8, 'learning_rate': 0.02573494733648672, 'gamma': 0.44501949691568443, 'reg_lambda': 0.0014231824076140062, 'reg_alpha': 0.7479451447153335, 'subsample': 0.6743286470466175, 'colsample_bytree': 0.7440871489876031, 'min_child_weight': 31.85010233117067, 'max_delta_step': 0.8688304750425074, 'max_bin': 512}. Best is trial 43 with value: 0.43618101551325716.
[2026-07-12 19:47:10] [Ensayo] Trial 60 finished with value: 0.43592688714066047 and parameters: {'n_estimators': 900, 'max_depth': 6, 'learning_rate': 0.01865631708465341, 'gamma': 0.17043201153079185, 'reg_lambda': 0.0036372610278769275, 'reg_alpha': 2.452613064625301, 'subsample': 0.7321843316500956, 'colsample_bytree': 0.7718367101091836, 'min_child_weight': 21.78017296556095, 'max_delta_step': 9.80133866473918, 'max_bin': 32}. Best is trial 43 with value: 0.43618101551325716.
[2026-07-12 19:47:22] [Ensayo] Trial 61 finished with value: 0.43605800429300895 and parameters: {'n_estimators': 900, 'max_depth': 6, 'learning_rate': 0.016337341120892582, 'gamma': 0.21028060206294333, 'reg_lambda': 0.0036800025759948954, 'reg_alpha': 2.7203787512006024, 'subsample': 0.7293956827031584, 'colsample_bytree': 0.7680297963348918, 'min_child_weight': 21.478162538915733, 'max_delta_step': 9.321899614991702, 'max_bin': 32}. Best is trial 43 with value: 0.43618101551325716.
[2026-07-12 19:47:34] [Ensayo] Trial 62 finished with value: 0.43604754991389144 and parameters: {'n_estimators': 850, 'max_depth': 6, 'learning_rate': 0.017704756640039277, 'gamma': 0.12391530291699168, 'reg_lambda': 0.0014431227117108053, 'reg_alpha': 2.868585615058999, 'subsample': 0.7296010439032302, 'colsample_bytree': 0.7855257162367059, 'min_child_weight': 28.331610545503327, 'max_delta_step': 9.965696960913665, 'max_bin': 32}. Best is trial 43 with value: 0.43618101551325716.
[2026-07-12 19:47:46] [Ensayo] Trial 63 finished with value: 0.43566259530314316 and parameters: {'n_estimators': 850, 'max_depth': 6, 'learning_rate': 0.014454051614168935, 'gamma': 0.12068945440716353, 'reg_lambda': 0.0047152748920145735, 'reg_alpha': 3.295859366675943, 'subsample': 0.7303394428198945, 'colsample_bytree': 0.7637903404369882, 'min_child_weight': 28.852000332239147, 'max_delta_step': 9.645829348255205, 'max_bin': 32}. Best is trial 43 with value: 0.43618101551325716.
[2026-07-12 19:47:56] [Ensayo] Trial 64 finished with value: 0.4319408913213517 and parameters: {'n_estimators': 800, 'max_depth': 5, 'learning_rate': 0.012622078319331369, 'gamma': 0.5578593801885758, 'reg_lambda': 0.0023838130096117916, 'reg_alpha': 6.736021827347148, 'subsample': 0.6912211014003914, 'colsample_bytree': 0.7792110477819905, 'min_child_weight': 38.5187045912701, 'max_delta_step': 9.081798726285058, 'max_bin': 32}. Best is trial 43 with value: 0.43618101551325716.
[2026-07-12 19:48:09] [Ensayo] Trial 65 finished with value: 0.4360162233722247 and parameters: {'n_estimators': 900, 'max_depth': 6, 'learning_rate': 0.021750126239347106, 'gamma': 0.1697783770771497, 'reg_lambda': 0.0014561340110220856, 'reg_alpha': 2.6453924520280014, 'subsample': 0.6689468656026482, 'colsample_bytree': 0.8097262458501601, 'min_child_weight': 17.71366544536403, 'max_delta_step': 7.993289087853947, 'max_bin': 32}. Best is trial 43 with value: 0.43618101551325716.
[2026-07-12 19:48:20] [Ensayo] Trial 66 finished with value: 0.4355981414259965 and parameters: {'n_estimators': 800, 'max_depth': 6, 'learning_rate': 0.023434145484621142, 'gamma': 0.017284321724622437, 'reg_lambda': 0.010872456256605085, 'reg_alpha': 4.945703027467739, 'subsample': 0.6305326250788258, 'colsample_bytree': 0.8111993039918105, 'min_child_weight': 26.8357637358476, 'max_delta_step': 7.702401622906336, 'max_bin': 64}. Best is trial 43 with value: 0.43618101551325716.
[2026-07-12 19:48:30] [Ensayo] Trial 67 finished with value: 0.43425694672075854 and parameters: {'n_estimators': 850, 'max_depth': 5, 'learning_rate': 0.01636834813664957, 'gamma': 0.7945767929830009, 'reg_lambda': 0.003896489262293179, 'reg_alpha': 2.699405165258254, 'subsample': 0.6607431454584011, 'colsample_bytree': 0.8447357923734579, 'min_child_weight': 20.74008908164965, 'max_delta_step': 9.393902075719708, 'max_bin': 512}. Best is trial 43 with value: 0.43618101551325716.
[2026-07-12 19:48:41] [Ensayo] Trial 68 finished with value: 0.4362189297393284 and parameters: {'n_estimators': 750, 'max_depth': 6, 'learning_rate': 0.01661220093361731, 'gamma': 0.18677167413480245, 'reg_lambda': 0.0015804172903694988, 'reg_alpha': 0.8786319378204895, 'subsample': 0.6717784030294364, 'colsample_bytree': 0.7672789427025065, 'min_child_weight': 11.11393587801733, 'max_delta_step': 8.730005027669892, 'max_bin': 128}. Best is trial 68 with value: 0.4362189297393284.
[2026-07-12 19:48:51] [Ensayo] Trial 69 finished with value: 0.4353012561079015 and parameters: {'n_estimators': 750, 'max_depth': 5, 'learning_rate': 0.012703814796569662, 'gamma': 0.5961338073585648, 'reg_lambda': 0.0016110448623712326, 'reg_alpha': 0.7156628102216436, 'subsample': 0.6053044315920588, 'colsample_bytree': 0.7122235994097231, 'min_child_weight': 6.331766992462467, 'max_delta_step': 8.101114627813898, 'max_bin': 128}. Best is trial 68 with value: 0.4362189297393284.
[2026-07-12 19:49:02] [Ensayo] Trial 70 finished with value: 0.4335237692700337 and parameters: {'n_estimators': 750, 'max_depth': 6, 'learning_rate': 0.03940724198852387, 'gamma': 0.003348696410039237, 'reg_lambda': 0.002269463398955358, 'reg_alpha': 1.1925994341695063, 'subsample': 0.6677578520562331, 'colsample_bytree': 0.8285192287304961, 'min_child_weight': 11.482995654260407, 'max_delta_step': 8.828324295711424, 'max_bin': 128}. Best is trial 68 with value: 0.4362189297393284.
[2026-07-12 19:49:11] [Ensayo] Trial 71 finished with value: 0.43600000304960657 and parameters: {'n_estimators': 650, 'max_depth': 6, 'learning_rate': 0.017054756234338175, 'gamma': 0.17503059520351016, 'reg_lambda': 0.0015180615527808062, 'reg_alpha': 1.4272213620235488, 'subsample': 0.6349929755916732, 'colsample_bytree': 0.7599545194592566, 'min_child_weight': 13.425932899468856, 'max_delta_step': 9.969860733091386, 'max_bin': 128}. Best is trial 68 with value: 0.4362189297393284.
[2026-07-12 19:49:20] [Ensayo] Trial 72 finished with value: 0.4360055693141082 and parameters: {'n_estimators': 600, 'max_depth': 6, 'learning_rate': 0.027166629280036613, 'gamma': 0.4874005758777391, 'reg_lambda': 0.0014822820561260633, 'reg_alpha': 1.376102614548207, 'subsample': 0.6291186828409419, 'colsample_bytree': 0.7318853101977801, 'min_child_weight': 13.429635203781487, 'max_delta_step': 6.444225146220058, 'max_bin': 128}. Best is trial 68 with value: 0.4362189297393284.
[2026-07-12 19:49:29] [Ensayo] Trial 73 finished with value: 0.4358774616120746 and parameters: {'n_estimators': 650, 'max_depth': 6, 'learning_rate': 0.027165277530141897, 'gamma': 0.507445691112107, 'reg_lambda': 0.0020042294032726325, 'reg_alpha': 0.8902275725531448, 'subsample': 0.6202203100668888, 'colsample_bytree': 0.7378272778042402, 'min_child_weight': 11.964821268099154, 'max_delta_step': 7.04573563458944, 'max_bin': 128}. Best is trial 68 with value: 0.4362189297393284.
[2026-07-12 19:49:34] [Ensayo] Trial 74 finished with value: 0.43513413954205254 and parameters: {'n_estimators': 550, 'max_depth': 5, 'learning_rate': 0.07423991785519596, 'gamma': 0.8080439677133366, 'reg_lambda': 0.005745991783249624, 'reg_alpha': 3.069370332750727, 'subsample': 0.6487908255927212, 'colsample_bytree': 0.8046481203311114, 'min_child_weight': 7.700927634617998, 'max_delta_step': 5.1649309876513, 'max_bin': 128}. Best is trial 68 with value: 0.4362189297393284.
[2026-07-12 19:49:44] [Ensayo] Trial 75 finished with value: 0.42860741438842975 and parameters: {'n_estimators': 600, 'max_depth': 6, 'learning_rate': 0.00848471637255971, 'gamma': 0.4074300347953701, 'reg_lambda': 0.0013179789585892876, 'reg_alpha': 9.86860046980474, 'subsample': 0.6759437489813142, 'colsample_bytree': 0.9454036454508397, 'min_child_weight': 7.962013734289035, 'max_delta_step': 8.49583085710603, 'max_bin': 128}. Best is trial 68 with value: 0.4362189297393284.
[2026-07-12 19:49:59] [Ensayo] Trial 76 finished with value: 0.4361505865579899 and parameters: {'n_estimators': 950, 'max_depth': 6, 'learning_rate': 0.011332124340604608, 'gamma': 0.14497906943292216, 'reg_lambda': 0.002545514071115999, 'reg_alpha': 0.018862658526409486, 'subsample': 0.6397276047319302, 'colsample_bytree': 0.7759846401771984, 'min_child_weight': 17.64630672696021, 'max_delta_step': 8.942336643478914, 'max_bin': 128}. Best is trial 68 with value: 0.4362189297393284.
[2026-07-12 19:50:10] [Ensayo] Trial 77 finished with value: 0.4357240184416319 and parameters: {'n_estimators': 950, 'max_depth': 5, 'learning_rate': 0.01128942873854407, 'gamma': 0.1865082207959426, 'reg_lambda': 0.002418150562020609, 'reg_alpha': 0.009594735190412082, 'subsample': 0.6414413046767018, 'colsample_bytree': 0.8761273489623063, 'min_child_weight': 18.515919129046146, 'max_delta_step': 8.994922576986648, 'max_bin': 128}. Best is trial 68 with value: 0.4362189297393284.
[2026-07-12 19:50:23] [Ensayo] Trial 78 finished with value: 0.43035708495766684 and parameters: {'n_estimators': 1000, 'max_depth': 6, 'learning_rate': 0.006014149044532468, 'gamma': 3.4343892654338246, 'reg_lambda': 0.020191941406906885, 'reg_alpha': 0.015273557111426098, 'subsample': 0.6608570408219706, 'colsample_bytree': 0.8439772023297444, 'min_child_weight': 25.83357709564249, 'max_delta_step': 8.2145042979983, 'max_bin': 64}. Best is trial 68 with value: 0.4362189297393284.
[2026-07-12 19:50:34] [Ensayo] Trial 79 finished with value: 0.4342064352677677 and parameters: {'n_estimators': 850, 'max_depth': 4, 'learning_rate': 0.01144137793013415, 'gamma': 0.16565838586555115, 'reg_lambda': 0.11263761990056295, 'reg_alpha': 0.02812907449888556, 'subsample': 0.7031424935097373, 'colsample_bytree': 0.7823953270582036, 'min_child_weight': 5.533210874251701, 'max_delta_step': 9.279843945250931, 'max_bin': 512}. Best is trial 68 with value: 0.4362189297393284.
[2026-07-12 19:50:42] [Ensayo] Trial 80 finished with value: 0.43000354894413534 and parameters: {'n_estimators': 800, 'max_depth': 5, 'learning_rate': 0.015528692632953502, 'gamma': 4.229154309144172, 'reg_lambda': 0.0018460038282659477, 'reg_alpha': 0.06564521270269018, 'subsample': 0.6807131399663133, 'colsample_bytree': 0.7955380873155172, 'min_child_weight': 33.61429050714421, 'max_delta_step': 8.61992001823315, 'max_bin': 32}. Best is trial 68 with value: 0.4362189297393284.
[2026-07-12 19:50:53] [Ensayo] Trial 81 finished with value: 0.43579059916524593 and parameters: {'n_estimators': 950, 'max_depth': 6, 'learning_rate': 0.021834204537915795, 'gamma': 0.46655352227528624, 'reg_lambda': 0.0010271785205399216, 'reg_alpha': 0.021378258349223172, 'subsample': 0.6221473573459002, 'colsample_bytree': 0.7309162513646055, 'min_child_weight': 11.338553515970146, 'max_delta_step': 6.940705769047757, 'max_bin': 128}. Best is trial 68 with value: 0.4362189297393284.
[2026-07-12 19:51:01] [Ensayo] Trial 82 finished with value: 0.43551977203518144 and parameters: {'n_estimators': 900, 'max_depth': 6, 'learning_rate': 0.05186513006363272, 'gamma': 0.70266744354912, 'reg_lambda': 0.0014345312364321319, 'reg_alpha': 1.5480608524038177, 'subsample': 0.691292796006355, 'colsample_bytree': 0.7695013893611812, 'min_child_weight': 14.149696806105673, 'max_delta_step': 7.850367311294972, 'max_bin': 128}. Best is trial 68 with value: 0.4362189297393284.
[2026-07-12 19:51:11] [Ensayo] Trial 83 finished with value: 0.4356746400206883 and parameters: {'n_estimators': 700, 'max_depth': 6, 'learning_rate': 0.028399112707917513, 'gamma': 0.344454913022603, 'reg_lambda': 0.0028515730540576542, 'reg_alpha': 0.6212722382462346, 'subsample': 0.6134642833969597, 'colsample_bytree': 0.7578657734261881, 'min_child_weight': 13.023551412119982, 'max_delta_step': 6.3215306249280365, 'max_bin': 128}. Best is trial 68 with value: 0.4362189297393284.
[2026-07-12 19:51:21] [Ensayo] Trial 84 finished with value: 0.43400331492768734 and parameters: {'n_estimators': 850, 'max_depth': 5, 'learning_rate': 0.008789343517026739, 'gamma': 0.0024164416619938955, 'reg_lambda': 0.001840750693823126, 'reg_alpha': 0.9897958071329822, 'subsample': 0.6340876876690422, 'colsample_bytree': 0.8073796428712796, 'min_child_weight': 10.930657496667088, 'max_delta_step': 9.589220975621771, 'max_bin': 128}. Best is trial 68 with value: 0.4362189297393284.
[2026-07-12 19:51:33] [Ensayo] Trial 85 finished with value: 0.43585881717468933 and parameters: {'n_estimators': 900, 'max_depth': 6, 'learning_rate': 0.013987518022622662, 'gamma': 0.5519250728457348, 'reg_lambda': 0.03766332415886528, 'reg_alpha': 0.005611343927493729, 'subsample': 0.600592031794277, 'colsample_bytree': 0.7764310044885085, 'min_child_weight': 17.681430209025866, 'max_delta_step': 8.762057605379894, 'max_bin': 128}. Best is trial 68 with value: 0.4362189297393284.
[2026-07-12 19:51:46] [Ensayo] Trial 86 finished with value: 0.436046935300371 and parameters: {'n_estimators': 1000, 'max_depth': 6, 'learning_rate': 0.02305813381404039, 'gamma': 0.1580188772362492, 'reg_lambda': 0.0013139223720957706, 'reg_alpha': 5.042883110989359, 'subsample': 0.6607555070506056, 'colsample_bytree': 0.8192972865391444, 'min_child_weight': 15.087853626150395, 'max_delta_step': 9.287761500576133, 'max_bin': 32}. Best is trial 68 with value: 0.4362189297393284.
[2026-07-12 19:51:59] [Ensayo] Trial 87 finished with value: 0.4353521385805109 and parameters: {'n_estimators': 1000, 'max_depth': 7, 'learning_rate': 0.017953967356870874, 'gamma': 0.12954336675040837, 'reg_lambda': 0.008915491431986123, 'reg_alpha': 6.032804213237283, 'subsample': 0.9754457400693393, 'colsample_bytree': 0.8149046299396671, 'min_child_weight': 9.057471911598762, 'max_delta_step': 9.291704689000868, 'max_bin': 32}. Best is trial 68 with value: 0.4362189297393284.
[2026-07-12 19:52:09] [Ensayo] Trial 88 finished with value: 0.43568801640602556 and parameters: {'n_estimators': 950, 'max_depth': 5, 'learning_rate': 0.038350181191819155, 'gamma': 0.3194225429209823, 'reg_lambda': 0.0010010159307968407, 'reg_alpha': 3.541117321483359, 'subsample': 0.6522631690022221, 'colsample_bytree': 0.8718388007517004, 'min_child_weight': 16.094066684345083, 'max_delta_step': 9.00901623323172, 'max_bin': 32}. Best is trial 68 with value: 0.4362189297393284.
[2026-07-12 19:52:19] [Ensayo] Trial 89 finished with value: 0.43582631380541076 and parameters: {'n_estimators': 750, 'max_depth': 6, 'learning_rate': 0.02298761190679515, 'gamma': 0.14328420347519433, 'reg_lambda': 0.0063075260255433885, 'reg_alpha': 5.302443789969105, 'subsample': 0.6658263708757693, 'colsample_bytree': 0.8203682386967984, 'min_child_weight': 15.230984275778146, 'max_delta_step': 9.52390485806876, 'max_bin': 32}. Best is trial 68 with value: 0.4362189297393284.
[2026-07-12 19:52:31] [Ensayo] Trial 90 finished with value: 0.4324514175454384 and parameters: {'n_estimators': 1000, 'max_depth': 6, 'learning_rate': 0.012915415254859132, 'gamma': 0.9280736799924051, 'reg_lambda': 0.003291771967051798, 'reg_alpha': 7.793256136042869, 'subsample': 0.7213785522659151, 'colsample_bytree': 0.7929547736817838, 'min_child_weight': 20.504896009942513, 'max_delta_step': 9.779080375860447, 'max_bin': 32}. Best is trial 68 with value: 0.4362189297393284.
[2026-07-12 19:52:42] [Ensayo] Trial 91 finished with value: 0.433735663892469 and parameters: {'n_estimators': 950, 'max_depth': 6, 'learning_rate': 0.029958514691863378, 'gamma': 0.35736064457673283, 'reg_lambda': 0.001245310506076022, 'reg_alpha': 0.01905427135238972, 'subsample': 0.639673660113297, 'colsample_bytree': 0.8385785821259854, 'min_child_weight': 12.44935971450687, 'max_delta_step': 8.36742074010903, 'max_bin': 32}. Best is trial 68 with value: 0.4362189297393284.
[2026-07-12 19:52:52] [Ensayo] Trial 92 finished with value: 0.43581497015465576 and parameters: {'n_estimators': 900, 'max_depth': 6, 'learning_rate': 0.04624708320920999, 'gamma': 0.5740279811587575, 'reg_lambda': 0.0015806013523925145, 'reg_alpha': 1.3029892216446393, 'subsample': 0.6276920349641552, 'colsample_bytree': 0.7183159052243601, 'min_child_weight': 14.659228412304117, 'max_delta_step': 7.540877645425293, 'max_bin': 32}. Best is trial 68 with value: 0.4362189297393284.
[2026-07-12 19:52:56] [Ensayo] Trial 93 finished with value: 0.42880381678269774 and parameters: {'n_estimators': 200, 'max_depth': 7, 'learning_rate': 0.015788948576389246, 'gamma': 0.20381316721743042, 'reg_lambda': 0.00223270739140822, 'reg_alpha': 3.957803091539681, 'subsample': 0.6900653842577147, 'colsample_bytree': 0.7532972508444287, 'min_child_weight': 16.69305681666588, 'max_delta_step': 7.994192573561903, 'max_bin': 128}. Best is trial 68 with value: 0.4362189297393284.
[2026-07-12 19:53:06] [Ensayo] Trial 94 finished with value: 0.4357249523299651 and parameters: {'n_estimators': 900, 'max_depth': 6, 'learning_rate': 0.024581550850599303, 'gamma': 0.4591872977063384, 'reg_lambda': 0.0012801798803917827, 'reg_alpha': 2.197274853088023, 'subsample': 0.6736962497697135, 'colsample_bytree': 0.9791583201539499, 'min_child_weight': 25.56190818886856, 'max_delta_step': 6.503131049711231, 'max_bin': 32}. Best is trial 68 with value: 0.4362189297393284.
[2026-07-12 19:53:24] [Ensayo] Trial 95 finished with value: 0.435717098834857 and parameters: {'n_estimators': 1000, 'max_depth': 7, 'learning_rate': 0.009976557119428351, 'gamma': 0.09634126845005567, 'reg_lambda': 0.0017290580712264762, 'reg_alpha': 3.018531254852198, 'subsample': 0.6109048033674032, 'colsample_bytree': 0.6978945894937064, 'min_child_weight': 8.290119768898505, 'max_delta_step': 5.705875253060755, 'max_bin': 64}. Best is trial 68 with value: 0.4362189297393284.
[2026-07-12 19:53:35] [Ensayo] Trial 96 finished with value: 0.43461855053458986 and parameters: {'n_estimators': 850, 'max_depth': 5, 'learning_rate': 0.020337933844163946, 'gamma': 0.6810173438497688, 'reg_lambda': 0.005278533392989001, 'reg_alpha': 1.7803189096503735, 'subsample': 0.6563291220876886, 'colsample_bytree': 0.8048222327921261, 'min_child_weight': 29.99241296781506, 'max_delta_step': 9.192212952473414, 'max_bin': 32}. Best is trial 68 with value: 0.4362189297393284.
[2026-07-12 19:53:47] [Ensayo] Trial 97 finished with value: 0.4018946996193182 and parameters: {'n_estimators': 950, 'max_depth': 6, 'learning_rate': 0.2436918786143995, 'gamma': 0.2575296927091211, 'reg_lambda': 0.0027971106474806526, 'reg_alpha': 0.04706775783567225, 'subsample': 0.7042663330467303, 'colsample_bytree': 0.7390581458981348, 'min_child_weight': 9.500238887133403, 'max_delta_step': 9.979952934825668, 'max_bin': 32}. Best is trial 68 with value: 0.4362189297393284.
[2026-07-12 19:54:03] [Ensayo] Trial 98 finished with value: 0.43192450096035484 and parameters: {'n_estimators': 950, 'max_depth': 7, 'learning_rate': 0.03547976077832864, 'gamma': 0.3649003096322316, 'reg_lambda': 0.0022618294485604665, 'reg_alpha': 0.9297716314253571, 'subsample': 0.6433861638381139, 'colsample_bytree': 0.9156513078293909, 'min_child_weight': 6.587628800248163, 'max_delta_step': 8.84089464958178, 'max_bin': 128}. Best is trial 68 with value: 0.4362189297393284.
[2026-07-12 19:54:14] [Ensayo] Trial 99 finished with value: 0.4355642300762172 and parameters: {'n_estimators': 800, 'max_depth': 6, 'learning_rate': 0.01133992362849004, 'gamma': 0.7384275010233322, 'reg_lambda': 0.003771772593919136, 'reg_alpha': 0.4094378479883313, 'subsample': 0.6691526323674915, 'colsample_bytree': 0.7835560024206458, 'min_child_weight': 10.558278028398417, 'max_delta_step': 3.97263416297724, 'max_bin': 256}. Best is trial 68 with value: 0.4362189297393284.
[2026-07-12 19:54:23] [Ensayo] Trial 100 finished with value: 0.432374446976673 and parameters: {'n_estimators': 900, 'max_depth': 4, 'learning_rate': 0.018188891410626944, 'gamma': 1.1393795100692903, 'reg_lambda': 0.0012681665046196259, 'reg_alpha': 5.165183548759003, 'subsample': 0.8395080398477477, 'colsample_bytree': 0.7648973327996652, 'min_child_weight': 19.10737445357471, 'max_delta_step': 4.893071309741327, 'max_bin': 32}. Best is trial 68 with value: 0.4362189297393284.
[2026-07-12 19:54:34] [Ensayo] Trial 101 finished with value: 0.4358623754808673 and parameters: {'n_estimators': 650, 'max_depth': 6, 'learning_rate': 0.01702812797264058, 'gamma': 0.11699331914266103, 'reg_lambda': 0.0015412352631405763, 'reg_alpha': 2.3438228846190174, 'subsample': 0.6372371602741587, 'colsample_bytree': 0.767330696466155, 'min_child_weight': 17.362379617842567, 'max_delta_step': 9.480630883565667, 'max_bin': 128}. Best is trial 68 with value: 0.4362189297393284.
[2026-07-12 19:54:43] [Ensayo] Trial 102 finished with value: 0.43531443808928916 and parameters: {'n_estimators': 650, 'max_depth': 6, 'learning_rate': 0.014129402940723554, 'gamma': 0.24249296528576328, 'reg_lambda': 0.0018234485320969404, 'reg_alpha': 1.470449523841879, 'subsample': 0.9110230723351406, 'colsample_bytree': 0.7601358073705395, 'min_child_weight': 13.55269546743636, 'max_delta_step': 9.737056552255472, 'max_bin': 128}. Best is trial 68 with value: 0.4362189297393284.
[2026-07-12 19:54:53] [Ensayo] Trial 103 finished with value: 0.43594304695988306 and parameters: {'n_estimators': 550, 'max_depth': 6, 'learning_rate': 0.024078034210275063, 'gamma': 0.06352974754516721, 'reg_lambda': 0.0015217551721066719, 'reg_alpha': 1.5872980096707232, 'subsample': 0.6497851350458917, 'colsample_bytree': 0.7770079785329449, 'min_child_weight': 20.856068545707284, 'max_delta_step': 9.89863440524235, 'max_bin': 128}. Best is trial 68 with value: 0.4362189297393284.
[2026-07-12 19:55:03] [Ensayo] Trial 104 finished with value: 0.435961380158236 and parameters: {'n_estimators': 700, 'max_depth': 6, 'learning_rate': 0.02104725018380084, 'gamma': 0.48716613125340447, 'reg_lambda': 0.0011538740507000896, 'reg_alpha': 1.1542165087960052, 'subsample': 0.6270120009531255, 'colsample_bytree': 0.7274498127861587, 'min_child_weight': 12.935538539704554, 'max_delta_step': 8.603640872647956, 'max_bin': 128}. Best is trial 68 with value: 0.4362189297393284.
[2026-07-12 19:55:12] [Ensayo] Trial 105 finished with value: 0.4349192073579884 and parameters: {'n_estimators': 600, 'max_depth': 5, 'learning_rate': 0.016002787132223473, 'gamma': 0.20949903085222513, 'reg_lambda': 0.001997459632084077, 'reg_alpha': 0.5836400167242288, 'subsample': 0.6596806681508378, 'colsample_bytree': 0.827919104843714, 'min_child_weight': 15.076939845268036, 'max_delta_step': 9.981731263243391, 'max_bin': 512}. Best is trial 68 with value: 0.4362189297393284.
[2026-07-12 19:55:23] [Ensayo] Trial 106 finished with value: 0.43401571091487245 and parameters: {'n_estimators': 600, 'max_depth': 7, 'learning_rate': 0.012119199511400048, 'gamma': 0.3504686388961211, 'reg_lambda': 0.002830461507513894, 'reg_alpha': 4.413591848241985, 'subsample': 0.7866960747546434, 'colsample_bytree': 0.7461223462070584, 'min_child_weight': 12.575702765401756, 'max_delta_step': 9.103431189291378, 'max_bin': 128}. Best is trial 68 with value: 0.4362189297393284.
[2026-07-12 19:55:31] [Ensayo] Trial 107 finished with value: 0.43585664802554486 and parameters: {'n_estimators': 650, 'max_depth': 6, 'learning_rate': 0.030704722690903644, 'gamma': 0.573628400865438, 'reg_lambda': 0.0013410334030556055, 'reg_alpha': 0.038037326701102804, 'subsample': 0.6813372907082997, 'colsample_bytree': 0.7925837943111126, 'min_child_weight': 24.942974457176323, 'max_delta_step': 9.399512146153667, 'max_bin': 32}. Best is trial 68 with value: 0.4362189297393284.
[2026-07-12 19:55:39] [Ensayo] Trial 108 finished with value: 0.433939624436392 and parameters: {'n_estimators': 500, 'max_depth': 5, 'learning_rate': 0.018228403328930803, 'gamma': 0.13290932682133166, 'reg_lambda': 0.0024522434111147583, 'reg_alpha': 2.544289540902572, 'subsample': 0.6330410981346035, 'colsample_bytree': 0.756882365174957, 'min_child_weight': 27.956057933380244, 'max_delta_step': 8.260823814965844, 'max_bin': 32}. Best is trial 68 with value: 0.4362189297393284.
